s_value,l_value,continent_index,sub,continent_code,continent_label,subs,h_base,h_span,color_continent,h_base_area,color_area,color_hex,color_code,area_code,hue
0.8,0.5,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#e51919,1,1,0.0
0.8,0.5,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#e53119,1,2,0.02
0.8,0.5,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#e54a19,1,3,0.04
0.8,0.5,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#e56219,1,4,0.06
0.8,0.5,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#e57b19,1,5,0.08
0.8,0.4,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#b71414,2,1,0.0
0.8,0.4,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#b72714,2,2,0.02
0.8,0.4,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#b73b14,2,3,0.04
0.8,0.4,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#b74f14,2,4,0.06
0.8,0.4,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#b76214,2,5,0.08
0.8,0.6,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#ea4747,3,1,0.0
0.8,0.6,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#ea5a47,3,2,0.02
0.8,0.6,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#ea6e47,3,3,0.04
0.8,0.6,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#ea8247,3,4,0.06
0.8,0.6,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#ea9547,3,5,0.08
0.8,0.3,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#890f0f,4,1,0.0
0.8,0.3,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#891d0f,4,2,0.02
0.8,0.3,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#892c0f,4,3,0.04
0.8,0.3,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#893b0f,4,4,0.06
0.8,0.3,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#894a0f,4,5,0.08
0.8,0.7,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#ef7575,5,1,0.0
0.8,0.7,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#ef8375,5,2,0.02
0.8,0.7,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#ef9275,5,3,0.04
0.8,0.7,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#efa175,5,4,0.06
0.8,0.7,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#efb075,5,5,0.08
0.6,0.5,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#cc3232,6,1,0.0
0.6,0.5,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#cc4532,6,2,0.02
0.6,0.5,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#cc5732,6,3,0.04
0.6,0.5,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#cc6a32,6,4,0.06
0.6,0.5,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#cc7c32,6,5,0.08
0.6,0.4,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#a32828,7,1,0.0
0.6,0.4,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#a33728,7,2,0.02
0.6,0.4,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#a34628,7,3,0.04
0.6,0.4,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#a35428,7,4,0.06
0.6,0.4,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#a36328,7,5,0.08
0.6,0.6,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#d65b5b,8,1,0.0
0.6,0.6,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#d66a5b,8,2,0.02
0.6,0.6,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#d6795b,8,3,0.04
0.6,0.6,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#d6875b,8,4,0.06
0.6,0.6,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#d6965b,8,5,0.08
0.6,0.3,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#7a1e1e,9,1,0.0
0.6,0.3,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#7a291e,9,2,0.02
0.6,0.3,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#7a341e,9,3,0.04
0.6,0.3,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#7a3f1e,9,4,0.06
0.6,0.3,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#7a4a1e,9,5,0.08
0.6,0.7,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#e08484,10,1,0.0
0.6,0.7,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#e08f84,10,2,0.02
0.6,0.7,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#e09a84,10,3,0.04
0.6,0.7,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#e0a584,10,4,0.06
0.6,0.7,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#e0b084,10,5,0.08
1.0,0.5,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#ff0000,11,1,0.0
1.0,0.5,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#ff1e00,11,2,0.02
1.0,0.5,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#ff3d00,11,3,0.04
1.0,0.5,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#ff5b00,11,4,0.06
1.0,0.5,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#ff7a00,11,5,0.08
1.0,0.4,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#cc0000,12,1,0.0
1.0,0.4,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#cc1800,12,2,0.02
1.0,0.4,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#cc3000,12,3,0.04
1.0,0.4,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#cc4900,12,4,0.06
1.0,0.4,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#cc6100,12,5,0.08
1.0,0.6,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#ff3232,13,1,0.0
1.0,0.6,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#ff4b32,13,2,0.02
1.0,0.6,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#ff6332,13,3,0.04
1.0,0.6,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#ff7c32,13,4,0.06
1.0,0.6,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#ff9432,13,5,0.08
1.0,0.3,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#990000,14,1,0.0
1.0,0.3,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#991200,14,2,0.02
1.0,0.3,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#992400,14,3,0.04
1.0,0.3,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#993700,14,4,0.06
1.0,0.3,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#994900,14,5,0.08
1.0,0.7,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#ff6565,15,1,0.0
1.0,0.7,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#ff7865,15,2,0.02
1.0,0.7,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#ff8a65,15,3,0.04
1.0,0.7,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#ff9d65,15,4,0.06
1.0,0.7,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#ffaf65,15,5,0.08
0.4,0.5,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#b24c4c,16,1,0.0
0.4,0.5,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#b2584c,16,2,0.02
0.4,0.5,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#b2644c,16,3,0.04
0.4,0.5,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#b2714c,16,4,0.06
0.4,0.5,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#b27d4c,16,5,0.08
0.4,0.4,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#8e3d3d,17,1,0.0
0.4,0.4,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#8e463d,17,2,0.02
0.4,0.4,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#8e503d,17,3,0.04
0.4,0.4,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#8e5a3d,17,4,0.06
0.4,0.4,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#8e643d,17,5,0.08
0.4,0.6,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#c17070,18,1,0.0
0.4,0.6,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#c17970,18,2,0.02
0.4,0.6,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#c18370,18,3,0.04
0.4,0.6,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#c18d70,18,4,0.06
0.4,0.6,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#c19770,18,5,0.08
0.4,0.3,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#6b2d2d,19,1,0.0
0.4,0.3,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#6b352d,19,2,0.02
0.4,0.3,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#6b3c2d,19,3,0.04
0.4,0.3,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#6b432d,19,4,0.06
0.4,0.3,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#6b4b2d,19,5,0.08
0.4,0.7,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#d19393,20,1,0.0
0.4,0.7,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#d19b93,20,2,0.02
0.4,0.7,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#d1a293,20,3,0.04
0.4,0.7,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#d1a993,20,4,0.06
0.4,0.7,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#d1b193,20,5,0.08
0.25,0.5,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#9f5f5f,21,1,0.0
0.25,0.5,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#9f675f,21,2,0.02
0.25,0.5,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#9f6e5f,21,3,0.04
0.25,0.5,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#9f765f,21,4,0.06
0.25,0.5,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#9f7e5f,21,5,0.08
0.25,0.4,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#7f4c4c,22,1,0.0
0.25,0.4,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#7f524c,22,2,0.02
0.25,0.4,0,2,1,Africa,5,0.0,0.02,#e51919,0.04,#e54a19,#7f584c,22,3,0.04
0.25,0.4,0,3,1,Africa,5,0.0,0.02,#e51919,0.06,#e56219,#7f5e4c,22,4,0.06
0.25,0.4,0,4,1,Africa,5,0.0,0.02,#e51919,0.08,#e57b19,#7f644c,22,5,0.08
0.25,0.6,0,0,1,Africa,5,0.0,0.02,#e51919,0.0,#e51919,#b27f7f,23,1,0.0
0.25,0.6,0,1,1,Africa,5,0.0,0.02,#e51919,0.02,#e53119,#b2857f,23,2,0.02
